Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ghana,GHA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.000428801,0.000443684,0.000452292,0.000482802,0.000530767,0.000621033,0.000671663,0.000645613,0.000727067,0.000807312,0.000830637,0.00087368,0.001008861,0.001219536,0.001519161,0.001966759,0.002518409,0.004212058,0.007299779,0.010070007,0.015218412,0.026728639,0.034183411,0.076249932,0.103175632,0.124479765,0.176395041,0.245544538,0.327563422,0.420245235,0.551221331,0.661693578,0.73547296,0.96903867,1.260999623,1.80380108,2.522394715,3.013206506,3.52691197,4.019662662,5.114221381,6.894888121,8.468204008,10.89895177,12.46296782,14.32789123,26.46124696,30.72262983,36.68597557,42.43340911,49.47550693,56.35993574,64.92962107,100,123.9399588,140.3656802,162.4713382,179.8189038,198.8230332,215.6853544,235.8855279,264.4420697,338.9307673,451.0484722
Gibraltar,GIB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,0.732705368,0.773900599,0.817064007,0.898476811,0.935746652,0.980870073,1.041676287,1.089738459,1.113280452,1.198276584,1.27301048,1.382968437,1.793235195,2.318997017,2.904461382,3.456310402,5.864017197,7.462547706,9.078460856,11.10437145,13.02311591,16.38551131,20.68182738,20.8211727,21.11849938,22.37533273,22.72124826,23.04709974,23.81333294,24.82008334,26.38377936,26.84613565,26.96231831,31.25221096,36.41557103,46.39010379,63.82538891,72.51768575,84.63185726,86.13071292,100,108.9992906,121.5516066,126.8140089,130.1313336,133.9992076,141.5955579,156.2599121,167.2904312,183.0205959,190.798935,213.6686636,219.6633152,228.278464
"Gambia, The",GMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,0.845794932,0.918107988,0.838360989,0.898123308,0.979575338,1.030154323,1.062674015,1.051563671,1.271731925,1.43767496,1.605785039,1.96861862,2.095798419,2.31788899,2.313772775,2.349949234,2.690396212,2.76258202,3.011258778,4.198270202,5.899274486,6.990522982,7.669033587,8.72249594,9.766101879,22.85618173,23.30188432,24.50014236,25.42560989,26.4332905,28.64537881,26.93550193,28.39320313,27.70168827,28.31582988,28.82705454,31.82257311,35.92575697,69.76426846,72.63423462,73.58080687,76.82927066,78.73144498,82.2848355,86.92926386,90.90377717,94.39917304,100,105.2117231,115.4386839,124.4667079,129.3479419,138.3399057,146.9892021,150.2064414,161.2948655,175.516356,202.9002501
Guinea-Bissau,GNB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,0.06136574,0.062474787,0.06558253,0.072425348,0.078888895,0.084571297,0.085851445,0.088483511,0.09408972,0.098116773,0.109436344,0.111424846,0.129857073,0.160122949,0.255238896,0.33771553,0.718978854,1.396713177,2.507726426,4.996728219,6.50804052,10.92663344,18.02688981,26.870681,33.11797483,47.93165762,66.73702684,89.51984306,98.77649885,86.50619555,66.66831851,69.17640563,71.51068266,71.10284767,67.20584555,69.29891289,66.35829244,70.33333053,79.3097855,76.27602141,80.25382777,87.03762123,87.01392858,86.20271927,87.32124901,100,102.8407277,113.5321742,110.6580376,113.0444234,113.3945431,115.8458374,120.7279105,127.2356192
Equatorial Guinea,GNQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,8.380426676,9.590797305,13.4672064,16.80030953,21.10743374,32.24683686,31.3041297,31.77937981,33.04324082,31.4585328,34.71528586,35.94841188,30.4038365,29.58502609,36.84115218,39.67085995,39.99663561,34.73820847,23.77277512,33.08162941,54.49702958,47.97290273,47.21354432,47.51364395,55.55426555,88.51408391,100,103.0376539,123.4803645,97.75911939,122.1075279,142.9208861,149.8593836,148.2518814,146.3633857,116.8085926,109.4666795,123.4153432,135.1568744,130.8809302,117.5722429,138.6630934,169.3082038,156.3603247
Greece,GRC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.005255364,1.01627675,1.063941577,1.075757538,1.112394048,1.157759706,1.214737685,1.241095533,1.259428592,1.299494475,1.348866418,1.388995493,1.459092953,1.764194317,2.166086413,2.450276971,2.85296669,3.245375504,3.692849706,4.436984735,5.290636376,6.434050818,8.184932857,9.872027492,12.03582386,14.32575374,17.03074233,19.62838742,22.90237684,26.22298635,31.64867875,37.91123807,43.52165128,49.80128103,55.37000472,60.79174454,65.77475702,70.12795673,73.82980755,76.42082002,77.65792057,80.35318429,82.72654121,85.67043799,88.21383117,89.89026282,92.91465297,96.04318538,99.9453137,102.3124527,103.5206816,104.5317247,104.1819927,102.1396905,100.1750596,100,99.5100393,99.71265495,99.47852874,99.72226685,99.35931796,100.7431513,107.2872492,113.5899059
Grenada,GRD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,29.83546377,34.98902885,38.35552906,41.82642183,42.95937184,44.74803014,45.37158709,48.37174161,52.60334276,54.88372602,57.66048604,61.55917053,67.09727406,67.10796407,71.58400464,74.45565463,75.85797091,78.27841891,80.66837696,82.82471085,84.30288944,85.76796665,86.72984525,89.21294654,91.12582997,91.46495171,91.39445775,93.25081446,95.57251908,100,102.3194437,110.3491964,110.3382721,110.8676665,111.1165726,115.4791759,118.8547457,119.776123,123.0800181,126.3345556,128.2626402,127.360108,131.5980576,131.2032824,134.8642709,137.0557366,142.2954232
Greenland,GRL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,12.76163292,14.222552,15.03323653,16.18526241,18.70265493,21.77472571,24.647681,26.36860852,28.81488841,30.9767161,34.55739237,39.71570717,44.88544896,49.24702656,53.61564643,57.59589134,59.97436387,62.74561615,66.73011239,70.30007931,73.88017058,76.26300933,77.44179001,78.2487462,78.61524324,80.23147224,81.01782186,81.42024035,82.21687775,83.08875183,84.84200194,87.72854475,90.45083489,96.35996809,95.84112355,92.74624395,94.82226024,94.77720512,92.86901378,98.01268988,100,102.8840457,106.4287424,107.5647336,108.6299187,117.4771527,121.6332388,125.6063881,127.9259868,128.8788602,129.7848791,129.2447556,,
Guatemala,GTM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.871998455,1.851774038,1.899651696,1.914950406,1.882768228,1.848933955,1.83039175,1.837486297,1.871873539,1.903625016,1.998828758,1.97345985,1.946552526,2.228817725,2.578280119,2.916449689,3.251704466,3.786702997,3.99481866,4.337861322,4.771859373,5.179763068,5.437609323,5.794369538,6.033311976,7.166351984,10.13770732,10.94857538,12.22466446,13.5582405,19.05356608,25.33648942,27.58165324,31.58219322,35.28434577,38.34272873,41.75523331,45.20310469,49.49850042,51.99399602,55.54524556,52.42907659,55.82080534,58.31668454,61.82959928,65.33437032,68.58889285,73.46923301,80.38084509,83.2746964,87.55299471,93.58946149,96.75068031,100,102.8603116,105.1557644,108.0025321,109.8903236,111.2877023,115.2559802,118.5665031,122.320818,130.0457152,138.6837131
Guam,GUM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.60980435,77.77293528,79.16922447,83.1786772,86.8442623,89.46083418,92.88135593,95.85070478,96.07843137,96.6828322,100,100.8404931,102.9357798,105.5323021,107.1934605,108.264314,109.8583878,112.5376306,117.078963,120.884235,127.4907749,
Guyana,GUY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.091090856,0.095001845,0.098564472,0.101299619,0.100807949,0.099006317,0.100908574,0.105817177,0.113166579,0.114768829,0.118253349,0.120785886,0.132726384,0.141047578,0.193901144,0.22232346,0.209480826,0.212999193,0.244497058,0.260543253,0.291232104,0.303873731,0.316947609,0.345218336,0.41178248,0.471532525,0.529499728,0.840373366,1.039088369,2.728085051,4.267942007,10.00993064,11.14112724,13.02964733,15.18897225,17.06506986,17.73582604,17.99179901,18.52617214,20.60304996,21.95997583,22.03068071,22.60760951,23.67436465,25.27835916,27.20771196,74.7824926,80.92289083,88.6548696,89.67716127,93.23936448,95.48579898,100,99.46331947,97.36921488,100.2944875,101.1953084,103.3295254,100.3458979,103.317329,76.14890181,93.21972908,104.4624435,91.02071126
High income,HIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,6.732896816,6.864534686,7.117503311,7.47024595,7.648035782,7.690360933,8.201239063,8.474028969,8.947535595,9.739791682,10.48229313,11.44151024,13.07328276,14.59137058,15.24192706,16.71076584,17.35551282,18.76521712,22.09787769,25.57723713,28.29256525,31.0326975,32.46105603,35.59098461,37.49912363,38.91311579,42.26401601,45.98410157,51.75948765,55.67503386,60.76394962,66.77918844,72.53087983,77.11579676,80.30811165,85.03319272,89.93125554,91.02830416,87.3000873,84.33697942,82.84081475,80.02266199,75.21514084,72.51430658,72.40549023,72.01826336,74.27777695,75.22963387,74.94720819,75.1500393,78.07928897,80.84706377,82.31240222,84.65852348,87.74311756,89.18058779,91.74951204,95.10713447,97.05199593,97.67147214,98.33919042,100,102.7777491
Honduras,HND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.977521311,3.102251318,3.192960365,3.261066382,3.446442133,3.518028249,3.609696296,3.704310766,3.75797442,3.855875979,4.027291848,3.915432203,4.066745014,4.284145272,4.917296679,5.231256282,5.677596962,6.370234252,11.15261567,12.08440046,13.44902591,13.87526969,14.94922231,15.54492163,16.05229477,16.319001,16.66637997,17.04012399,18.60398315,20.74412817,25.93196235,32.74783403,33.95104639,37.65463511,45.68968264,56.52451968,66.80835216,78.03990853,86.07723474,92.5982113,100,108.0843494,113.6311733,120.1760343,127.9297726,137.2419907,144.582603,154.1619337,166.1719402,178.8902958,187.2552835,201.8746878,209.1013725,211.9744892,226.4933781,242.1956439,251.1037647,262.4356833,267.5458753,276.532048,285.9396193,299.1092207,326.9634529,347.1651767
Heavily indebted poor countries (HIPC),HPC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08400011,0.167408374,1.163231581,18.22539037,38.59385879,47.66257835,49.49016024,52.90027355,57.22722194,59.23785361,61.81522427,64.42882487,66.90334568,69.78052082,72.30946099,74.5614448,77.45489392,80.77481965,85.24104504,87.78548916,88.59321499,90.07214144,91.34347014,92.01291627,92.12935357,92.24393684,92.25787773,93.39416171,95.28595157,97.18060012,97.96131001,100,108.0128067,120.6938673
Haiti,HTI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.488388208,0.499233477,0.481224094,0.513105452,0.575478673,0.611738941,0.642621789,0.656837398,0.634591161,0.6509127,0.546647382,0.562360267,0.571041094,0.684036338,0.783251117,0.933465899,1.11045345,1.153582315,1.117341614,1.152259552,1.374221584,1.512301428,1.562675557,1.705552433,1.902150169,2.091866042,2.425196495,2.159008222,2.751172826,2.966334065,3.322168086,3.807545441,4.603633361,5.44778515,8.537109259,9.899920229,10.88759468,12.27325793,14.01083432,14.99599248,28.69942994,32.50162509,35.8236064,42.2666688,50.42537205,55.50428214,63.00752626,65.59855724,73.91313446,82.48814254,88.58717018,92.41478317,99.999998,108.0771467,110.4753635,116.2266704,134.4779937,153.0088964,163.0091889,195.2856407,231.7751261,275.7202379,358.9913117,472.1165215
Hungary,HUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.146976992,3.177844116,3.159206456,3.144978785,3.15752899,2.204350154,2.267838198,2.281176023,2.380597029,2.474684065,2.516436101,2.571166197,2.625572175,2.695115021,2.663262869,2.689484295,2.844562337,2.909291564,3.015871695,3.182120262,3.363076255,3.536334934,3.73827204,3.923724149,4.172159621,4.418724422,4.58408464,4.962252104,5.831940208,6.924644346,8.701927004,11.80985863,14.35006234,17.40353391,20.79566724,26.35492907,32.134639,38.64537349,43.96577439,47.53591148,52.09150648,57.84582808,62.52642663,65.92376632,69.27999189,71.09999872,73.69990273,77.71188754,81.44682862,84.86683353,87.01614588,88.6944443,91.2601632,93.8341852,97.29922465,100,101.320472,105.4033882,110.5127388,115.8008012,123.1998663,131.1330113,149.7949975,171.8882694
IBRD only,IBD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.070854776,0.080729109,0.225126634,0.553453762,1.188437679,3.907808189,0.050651785,0.134086337,0.29897607,0.362817033,0.414529606,0.425824448,0.494466663,0.676818451,0.997024621,1.121334233,1.283443219,1.450449506,1.625444767,2.132375292,2.753866728,3.033403882,3.274574776,3.884061566,4.288851848,4.554390264,4.657035813,5.402339242,5.814489609,6.365995672,6.944916116,7.553779613,8.104363751,9.65655836,10.40750765,11.43598225,12.42822637,13.99062547,24.52153279,27.9940751,33.71815153,38.53840253,40.81064666,43.05010198,46.73119868,53.42861458,60.95533028,67.818034,80.12683848,86.75713599,100,107.465943,111.5000842,117.0371676,123.4077049,128.319631,131.4492494,137.0919426,142.3265565,144.6016302,144.0208357,152.6678081,167.2730592,169.8374784
IDA only,IDX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,24.42836262,25.72846843,26.28717156,27.69899663,28.92805266,31.09154492,33.90513065,36.24134756,37.59766386,38.40840743,39.38451393,40.53455437,41.5761776,42.67554679,43.69426107,44.69659361,46.1736714,47.99374245,49.18546803,50.74308482,53.50800803,55.05797392,57.01873242,63.64607448,87.66158647,93.76799002,98.65029033,103.4395247,99.62913925,101.1591063,100.6309987,100,102.2367861,106.3262545,107.7084822,109.6472386,109.4215819,116.550307,,
India,IND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.392431018,2.443758894,2.551421545,2.764557704,3.000973749,3.250065656,3.681372332,3.998566908,4.095147637,4.232063342,4.298178476,4.527049649,5.017763844,5.912416869,6.897869881,6.784145973,7.189964043,7.595278805,7.782144107,9.006123094,10.04257663,11.12994485,12.03100995,13.06000534,14.09477997,15.1087282,16.13452026,17.6395311,19.09170821,20.70243914,22.91103825,26.06172275,28.3981959,31.19876431,34.31241496,37.42204695,40.25677385,42.86391173,46.29738286,47.71796969,49.45727544,51.04763151,52.94440008,54.99218257,58.14071227,61.40932687,66.56828648,71.19106671,77.73635176,83.209275,91.96790896,99.99999886,107.9343862,114.6117514,118.4303363,121.1300602,125.0522212,130.0158664,135.0659951,138.3150307,144.974703,157.0872056,167.6866853,169.9237107
Not classified,INX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.166303709,4.271457969,4.479915526,4.599593554,5.043959292,5.268611774,5.502653462,5.681043449,5.921728197,6.461279993,7.089884778,7.837101398,8.886106828,10.24324474,10.86681414,13.05466716,15.7991401,17.89546499,19.77922131,22.48423961,25.79050102,30.2890222,34.88754992,38.62361379,41.08751893,43.21845306,46.04913075,47.06101846,48.58876683,51.27172374,50.89785823,51.81473105,53.27187461,56.02909524,56.97852531,58.70725116,60.05297036,62.41261,66.50236898,69.41264207,74.18472676,79.27356612,83.38540853,86.6472206,87.09374664,89.77032082,92.84037317,93.95305518,93.47903709,89.15600639,86.60765742,88.22248976,90.37084059,91.58128023,91.82023934,100,100.1193737,101.6211014,102.560423,106.0389603,103.9984108,105.1404205,112.2509364,116.3165211
"Iran, Islamic Rep.",IRN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.019521967,0.018643823,0.018317857,0.017969799,0.018082415,0.017798038,0.01748839,0.0174916,0.017450111,0.017068021,0.017334075,0.019072511,0.020808004,0.027803842,0.04402181,0.049882752,0.057369274,0.069926157,0.077519961,0.102117409,0.138094714,0.174377494,0.187234249,0.216130092,0.254490262,0.264808539,0.297209303,0.361208627,0.433740401,0.508170288,0.624018869,0.783874489,1.013875278,1.519766748,2.035446199,2.807643489,3.617189465,4.178869774,4.570911159,6.020248682,7.52105216,8.634575442,11.07640696,12.53144749,15.62774791,18.7792695,21.51777394,26.45374931,31.59159144,33.04433612,38.29264443,51.08603817,60.76882665,83.11694665,91.22813725,91.40785821,100,113.0353312,148.8010486,194.2372498,280.2163366,438.0332096,659.6133953,860.7502322
Iraq,IRQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.007116109,0.0072114,0.007356737,0.007268415,0.007488377,0.007391597,0.007628561,0.008440046,0.008017184,0.008063264,0.008414256,0.009310377,0.008995491,0.009782966,0.01842451,0.019140191,0.021549149,0.023628734,0.024178562,0.03183519,0.036037992,0.026119404,0.028296252,0.03231197,0.037814489,0.038453194,0.03586471,0.039413221,0.043524513,0.047181264,0.08192809,0.172971842,0.353728743,0.7586338,3.766146594,14.89012593,13.02228807,24.9375251,20.95988163,35.87306698,44.75034846,36.18029615,39.13545531,44.55810972,52.27082482,71.01168713,87.38276451,100,130.1754087,104.7636061,122.1404739,152.2962697,156.3622289,156.3445086,148.8295955,106.0260024,94.25269385,108.0610526,127.7324781,124.3163496,110.367811,153.3007053,194.6824429,159.2708498
Iceland,ISL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.029181947,0.033054639,0.036739155,0.03976202,0.046210677,0.051937122,0.057351472,0.058932054,0.067030036,0.081009918,0.094327956,0.106169242,0.125634815,0.165155032,0.227405102,0.322613365,0.428226811,0.568282452,0.831106281,1.171006962,1.78550223,2.663708752,4.092692149,7.256550563,9.207166499,12.16124388,15.15123468,18.17337405,22.37783735,27.49529367,31.66675652,34.31578903,35.49943995,36.14973557,37.09084948,38.2026735,39.14982906,40.22805471,42.12464856,43.5985451,45.35329644,49.30073388,52.19574093,52.4524726,53.85558323,55.50672061,60.28955961,62.90199403,70.53532806,78.15646466,83.13413615,85.70852566,88.65765343,90.54122237,94.29112467,100,102.2608609,103.2190378,105.9353626,110.6566642,115.100512,122.4347467,133.3133122,140.9114939
Israel,ISR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.000851935,0.000925281,0.001007724,0.001085233,0.001144303,0.001129337,0.001227937,0.001207208,0.001190315,0.001209316,0.001325389,0.001516992,0.001768603,0.002161951,0.002929328,0.004000649,0.005255601,0.007439736,0.011616589,0.020545561,0.046302879,0.104006468,0.236348357,0.590684416,2.863463486,10.43837528,15.6742571,18.83714543,22.44732726,26.64562091,30.89081896,37.10906953,41.58372865,46.19546697,51.98742224,56.70228584,61.92079794,66.95788566,71.54553912,75.93918635,77.41235336,78.77627941,82.53761575,82.10555852,82.23987528,83.08237779,84.30279397,85.0154359,86.13907559,89.94152031,91.04182455,92.3774079,95.45308632,97.0794974,97.71874383,100,100.3782357,100.4186613,101.0749142,102.9970208,103.9974154,106.1503721,111.1668243,115.9093004
Italy,ITA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.075047924,3.160600643,3.343717308,3.626524233,3.861878691,4.023963292,4.113794099,4.227962539,4.301294483,4.475553543,4.782801857,5.126151531,5.414906199,6.104691197,7.340670169,8.587342746,10.08620124,11.94984454,13.6162473,15.72009736,18.99236051,22.56049823,26.51782396,30.52115073,33.80578967,36.90735004,39.67112663,42.05507687,44.85190874,47.63155555,51.87746256,55.81046352,58.24832909,60.51183108,62.6554467,65.74138065,68.61611214,70.3618093,72.02835467,73.09243045,74.37595459,76.65481877,79.18826641,81.69636811,83.8447869,85.59228371,87.4889158,89.64704421,91.8026925,93.4299277,93.98848887,95.61334658,97.24104893,98.33577308,99.22330332,100,101.2481718,101.9668533,103.0584916,104.1375212,105.7801893,107.1376897,110.9519643,117.4079861
Jamaica,JAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,0.185050652,0.192900096,0.198175551,0.206311967,0.217093677,0.232121846,0.220734383,0.279115407,0.365881666,0.44177541,0.490950006,0.552252461,0.699014127,0.809017586,0.95697081,1.036632341,1.122826127,1.313264139,1.784978056,2.294211704,2.910462712,3.225450292,3.614296925,4.061357309,5.081452725,7.309277844,11.69745644,17.87446204,23.43471501,29.33718209,34.87372673,38.22463823,42.26692142,45.1901274,49.97444246,53.87613179,58.77015794,65.60163349,74.03708482,82.52820845,89.83046356,100,113.5468095,126.782399,139.2200505,147.289507,156.9692315,170.1794726,181.972818,194.0838512,203.1361389,216.4412053,227.2486366,234.4808315,242.6036978,260.6193531,293.9728977,328.3281968
Jordan,JOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,13.75337973,15.45795072,15.52730477,15.87889441,16.93287671,17.96974199,19.12557762,21.17777996,21.70543801,23.02078103,24.80818475,24.74484864,25.05909588,28.97766653,33.07837442,34.87626907,37.22646964,38.33171578,40.96193549,41.73390066,42.58801273,43.11847177,45.70747844,45.53689419,45.34843084,45.69938661,46.12188189,47.11224004,48.57040132,49.54495394,54.82121981,57.58909845,71.19434122,73.44521901,79.37772433,84.06935342,87.94227319,93.3451157,96.56115697,98.65629471,100,101.7835501,104.0971378,104.9760879,104.23224,106.5291079,109.3159862,111.273141
Japan,JPN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,23.68092434,25.52465424,26.59658189,28.06217831,29.55752925,31.07585735,32.62059755,34.41322663,36.10596617,37.70668761,44.26630624,46.52005968,49.12723996,55.36905042,66.89137773,71.6924668,77.43351816,82.65958887,86.46503655,88.84423532,93.67557053,96.3525019,98.04784638,98.9506225,100.3652264,101.6304511,103.2687613,103.0996219,103.7283123,105.8744928,108.5895427,111.7436031,113.6178446,114.2182133,114.4315828,113.8325804,113.3251428,113.8968237,113.8664358,112.4532948,110.9506263,109.7469453,108.2203888,106.4805256,105.2828684,104.0257724,103.1290511,102.4017401,101.4683172,100.8903893,98.9929014,97.3871571,96.6508195,96.30831311,97.93235517,100,100.4199444,100.3452826,100.3450443,100.9820378,101.9327329,101.7389989,102.0787867,105.9506533
Kazakhstan,KAZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001388508,0.002726425,0.042865301,0.57587889,9.483152101,24.74046972,34.36442119,39.9093714,42.16937714,47.76952972,56.09404033,61.79119375,65.37707519,73.05137928,84.83575529,100,121.5517089,140.425161,169.8253285,177.7919791,212.5365951,256.1978992,268.4584285,293.9595132,310.9246209,316.5944864,359.7730153,400.1075481,436.9398726,470.2927437,490.0961047,558.3668599,668.7504407,734.6733133
Kenya,KEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.89127695,0.968480934,0.968658245,0.950473462,0.976048137,0.956019885,0.972404048,0.995749613,1.012466664,1.010645574,1.165432625,1.057989551,1.070740926,1.179997633,1.369378665,1.531446117,1.820983952,2.128726974,2.194312957,2.318042454,2.5394322,2.815038738,3.141373617,3.513250604,3.871276135,4.192815918,4.558082451,4.804307881,5.114455947,5.614087628,6.211269286,6.989663187,8.310516201,10.44619284,12.22376035,13.59539716,19.30393773,21.51138477,23.00242547,23.96713317,25.42429856,25.82425336,26.06524673,27.68059171,29.65334362,31.10625359,38.42559651,41.54939985,47.84462211,61.09605925,62.09754563,68.34767166,74.85640143,80.34903648,86.48371104,94.47364246,100,107.581934,112.1165431,116.909788,122.6954813,128.0091129,136.9147766,145.2772601
Kyrgyz Republic,KGZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008653064,0.00849062,0.009083777,0.009808271,0.023027033,0.214177412,1.829991687,5.139987868,7.300380755,9.880547603,11.78843673,12.85853281,17.69005457,22.49498085,24.14453198,24.63353012,25.61260515,26.92107498,28.84017672,31.54873589,36.24210006,44.29364081,46.08102381,50.70474929,62.10411104,67.48003964,69.62265785,75.48156147,78.06853159,82.79211827,88.03049635,91.0652994,100,105.3401855,122.1870285,146.20568,165.820256
Cambodia,KHM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,0.055151567,0.054490574,0.062991907,0.062007406,0.070503218,0.074739772,0.075650783,0.072982602,0.087806298,0.145176386,0.131617706,0.338639705,0.608168627,1.074157857,1.278445467,3.140243839,6.514123281,11.42718874,23.69998946,37.91175767,40.94628305,42.1879799,44.72140009,49.35352524,49.97614577,48.36099789,51.45498065,52.48051849,54.19799027,58.26435561,62.93523687,67.21312464,72.99362101,81.59842441,82.2113417,87.36188133,91.68696473,94.10606669,96.80601232,100,103.0693593,104.6979323,106.8719923,110.9508484,114.0492145,113.1091281,116.1016948,120.1826982,121.4603557
Kiribati,KIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,8.906676779,9.540242748,10.03897781,11.67084223,13.18684519,14.43445121,15.75839488,17.1603169,19.19484741,20.95586603,20.00674558,19.8687911,21.12817696,24.96411981,24.9591751,27.4599191,29.26363454,31.35989863,29.82531839,31.2604979,32.82903009,39.36623748,50.2158839,52.04837445,53.9587244,52.98508523,59.63041526,61.18843732,64.64105084,67.61919682,68.29499018,68.51567817,74.00495824,80.99159687,77.82788226,80.96732595,76.56552153,82.16607135,89.97413535,91.7722341,90.98469076,92.80313444,92.30011315,89.5502656,94.03163793,96.98352337,98.64837274,99.55301524,103.3978887,100,104.4580326,114.3519019,111.5646223,115.3226163
St. Kitts and Nevis,KNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,27.27850688,29.16484573,32.26376394,34.61617694,40.27811076,42.60088041,42.5181721,44.32881548,45.97426104,48.82317942,51.80442828,55.43639801,58.59013954,63.04476329,65.21301062,68.66754895,70.03461705,74.4272706,75.01041307,75.49484225,79.20553056,81.42342924,83.68701783,78.8738645,81.50290541,84.3359634,85.74386036,89.03569547,87.58996431,100,106.3243771,107.76562,111.0736829,111.7718356,118.0977343,117.3378447,117.7061732,119.1197731,118.9336696,120.3624497,126.0802912,125.8924318,125.9865304,118.7547271,114.8049839,118.7314332,124.8397706
